"subject" "activity" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-skewness()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-skewness()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-skewness()-X" "fBodyAccMag-std()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-skewness()" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-mad()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-mad()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-mad()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-mad()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-mad()-X" "tBodyAccMag-mad()" "tGravityAccMag-mad()" "tBodyAccJerkMag-mad()" "tBodyGyroMag-mad()" "tBodyGyroJerkMag-mad()" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-mad()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-mad()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-mad()-X" "fBodyAccMag-mad()" "fBodyBodyAccJerkMag-mad()" "fBodyBodyGyroMag-mad()" "fBodyBodyGyroJerkMag-mad()"
"6.STANDING" "6" "STANDING" "-0.112172831947368" "-0.981758159649123" "-0.230251036140351" "0.0139193473596491" "-0.985583066842105" "0.00871883993421053" "-0.00481712245438596" "-0.973132635789474" "-0.0589823639438597" "0.0767394745964912" "-0.947561298596491" "-0.0428828304736842" "-0.0506432189438596" "-0.946423593157895" "-0.939310249649123" "-0.939310249649123" "-0.956099145964912" "-0.915891572982456" "-0.952536233859649" "-0.930336471754386" "-0.942864017017544" "-0.984067374035088" "-0.0866319977508772" "0.0208815076140351" "-0.56162435" "-0.951405464912281" "-0.963743518070175" "-0.975235677719298" "-0.251013912454386" "-0.0715339890175439" "-0.395398767991228" "-0.943273146140351" "-0.943239602105263" "-0.952817395263158" "-0.195978463377193" "-0.0778747190508772" "-0.359004758701754" "-0.94456410754386" "-0.270132133621053" "-0.95538157877193" "-0.382596155263158" "-0.923108761578947" "-0.365157260385965" "-0.952088499473684" "-0.252631575315789" "-0.921493191754386" "-0.925692371929825" "-0.985293206315789" "-0.96844910122807" "-0.942795062280702" "-0.98562630631579" "-0.949362277017544" "-0.967547241754386" "-0.976012206315789" "-0.94248658631579" "-0.947782155964912" "-0.955838693157895" "-0.962422163684211" "-0.962758177192982" "-0.95247791754386" "-0.945539891052632" "-0.945539891052632" "-0.962417378245614" "-0.918683137192982" "-0.959011558245614" "-0.921449111052632" "-0.922067224210526" "-0.979017208245614" "-0.950681450350877" "-0.969895845789474" "-0.968928460526316" "-0.942539174210526" "-0.95445570245614" "-0.936435917719298" "-0.942473668245614" "-0.953251597894737" "-0.916641511403509" "-0.950038213508772"
"7.STANDING" "7" "STANDING" "-0.0997778303207547" "-0.979307570377358" "-0.117607048924528" "-0.0516573721320755" "-0.987917503962264" "0.00694700354075472" "-0.0108420294035849" "-0.976403544716981" "-0.0774336443396226" "0.0851045000566038" "-0.945247687358491" "-0.0412797611886792" "-0.0545390015471698" "-0.96598339754717" "-0.933590156792453" "-0.933590156792453" "-0.968566356037736" "-0.918438958867924" "-0.97210793" "-0.941883783773585" "-0.938550519811321" "-0.980541336037736" "-0.159730059003774" "0.00098894010754717" "-0.42474867154717" "-0.967165093018868" "-0.968229643018868" "-0.978729082830189" "-0.188479735466038" "-0.0891602062907547" "-0.419171929188679" "-0.957548671320755" "-0.957165056226415" "-0.947891986226415" "-0.298448698150943" "-0.188116628033962" "-0.174303029035849" "-0.93728796509434" "-0.167442245641509" "-0.969092161886792" "-0.430164147754717" "-0.919848139056604" "-0.263093791388679" "-0.971899418301887" "-0.346500538490566" "-0.923400921886792" "-0.917064168490566" "-0.982582661698113" "-0.966162998679245" "-0.939161014716981" "-0.987967282830189" "-0.965810609622642" "-0.972060053207547" "-0.977020063962264" "-0.949646946792453" "-0.951630777358491" "-0.950665631886792" "-0.976837757358491" "-0.978166790943396" "-0.969267760188679" "-0.939576905283019" "-0.939576905283019" "-0.972160428113208" "-0.914270057169811" "-0.975237659245283" "-0.919118753018868" "-0.912358813773585" "-0.976703970754717" "-0.966850290188679" "-0.974533710754717" "-0.973226111886792" "-0.945818157735849" "-0.954339406415094" "-0.938884219622641" "-0.938625649811321" "-0.965167379622642" "-0.92204405509434" "-0.970007787735849"
"8.STANDING" "8" "STANDING" "-0.106114996837037" "-0.988815418148148" "-0.0904603488214815" "-0.0979392024814815" "-0.987690217222222" "0.00814951727462963" "0.00322153267648148" "-0.989198879814815" "-0.0280117633814815" "0.063688907" "-0.972990379814815" "-0.0485190684259259" "-0.0478483225666667" "-0.981573085740741" "-0.937187185222222" "-0.937187185222222" "-0.979932239074074" "-0.95322478962963" "-0.982460332222222" "-0.9500491" "-0.950362935555556" "-0.98918374962963" "0.0771842726148148" "0.121181473814815" "-0.455696586296296" "-0.976177675" "-0.979477193333333" "-0.990414086851852" "-0.0598195579537037" "0.0692831244296296" "-0.540978326481481" "-0.972595487037037" "-0.975512276666667" "-0.974200997592593" "-0.197392513112963" "0.0222011082111111" "-0.289905959040741" "-0.938628186322222" "-0.316040105203704" "-0.979135440925926" "-0.515789499240741" "-0.954119826296296" "-0.215287632864815" "-0.981832336296296" "-0.433626617222222" "-0.938479429074074" "-0.926065255185185" "-0.990252236851852" "-0.958904114074074" "-0.918293913703704" "-0.988226458703704" "-0.976442140740741" "-0.982610899259259" "-0.990784454259259" "-0.969421045555556" "-0.974118322407407" "-0.975527380185185" "-0.985508765185185" "-0.989270900740741" "-0.98309010037037" "-0.940328026518519" "-0.940328026518519" "-0.982050835" "-0.949806018148148" "-0.984501276111111" "-0.936231722777778" "-0.919744963888889" "-0.988512353333333" "-0.97858173" "-0.984465744444444" "-0.987399516481481" "-0.968055495925926" "-0.975976456111111" "-0.96946406462963" "-0.946773692037037" "-0.977431376111111" "-0.957442152962963" "-0.981656592037037"
"9.STANDING" "9" "STANDING" "-0.0952747481333333" "-0.975741252444444" "-0.010383816474" "0.00914769235555555" "-0.989103160444444" "0.0130699796066667" "-0.004700785502" "-0.969973398888889" "-0.060810158296" "0.0992409332222222" "-0.921990612" "-0.0419199574333333" "-0.0575743131488889" "-0.949105691555556" "-0.936105010444444" "-0.936105010444444" "-0.963764177777778" "-0.908291403111111" "-0.965287050888889" "-0.944849431777778" "-0.941686874222222" "-0.977579248444444" "-0.00378721862222222" "0.000165424148888888" "-0.511792875784444" "-0.962624298888889" "-0.967129200444444" "-0.971278823333333" "-0.0981894026" "-0.128067958244444" "-0.373243925333333" "-0.954514301555556" "-0.941510336" "-0.924738576444444" "-0.348959970422222" "-0.16576126334" "-0.16471528842" "-0.940265546444444" "-0.331415881777778" "-0.963593159555556" "-0.3655168708" "-0.910909659555556" "-0.244878147488889" "-0.964770799111111" "-0.306011254206667" "-0.938635759333333" "-0.919295805777778" "-0.980558838" "-0.972573867555556" "-0.932245295111111" "-0.989366848444444" "-0.963849332888889" "-0.970584264666667" "-0.971628996222222" "-0.946046640444444" "-0.939889737333333" "-0.926919227111111" "-0.975036530444444" "-0.969726483555556" "-0.952161318666667" "-0.942209920444444" "-0.942209920444444" "-0.967345350666667" "-0.901227036222222" "-0.968294012666667" "-0.938790016888889" "-0.913896832222222" "-0.970062013111111" "-0.968234579555556" "-0.972588748666667" "-0.964401357111111" "-0.941950576888889" "-0.944942811777778" "-0.915737771333333" "-0.940013978222222" "-0.961039891333333" "-0.910823586222222" "-0.962126776888889"
"10.STANDING" "10" "STANDING" "-0.107964083931818" "-0.978403481818182" "-0.0431597830454545" "0.0346980210431818" "-0.991259485" "0.0119007630575" "-0.00485841031477273" "-0.964311490454545" "-0.0876820486363636" "0.103251560681818" "-0.929895057954545" "-0.0371593000727273" "-0.0584162547045455" "-0.950367548409091" "-0.937264537954545" "-0.937264537954545" "-0.952058214545455" "-0.920486810227273" "-0.964409410454545" "-0.923378745227273" "-0.955272383863636" "-0.982949246136364" "-0.0126234259545455" "0.0776098480747727" "-0.576146184340909" "-0.942187760454545" "-0.972241512272727" "-0.968612135909091" "-0.187095243409091" "0.00562873853409091" "-0.432248808802273" "-0.960323800909091" "-0.950915730909091" "-0.932273942727273" "-0.164082230704545" "-0.0988874452431818" "-0.108180464370455" "-0.945048242954545" "-0.333060616052273" "-0.952105964545455" "-0.386071484027273" "-0.922961550454545" "-0.221927425043182" "-0.965055815454545" "-0.296524636636364" "-0.919561843409091" "-0.941271440454545" "-0.984416503181818" "-0.975410724090909" "-0.959579657727273" "-0.991358559772727" "-0.941328663409091" "-0.9764306" "-0.96911274" "-0.958861164090909" "-0.953681099545455" "-0.934978967954545" "-0.976445016590909" "-0.969051030681818" "-0.955106734318182" "-0.946125056818182" "-0.946125056818182" "-0.959504946818182" "-0.915446674545455" "-0.968539220909091" "-0.921860476590909" "-0.938098683181818" "-0.976627932727273" "-0.944847393636364" "-0.979428729090909" "-0.959497702272727" "-0.958399857954545" "-0.958901257272727" "-0.920014388863636" "-0.940874745" "-0.949719224090909" "-0.922408898863636" "-0.9617729225"
"11.STANDING" "11" "STANDING" "-0.108686630425532" "-0.994978878723404" "-0.173082704680851" "0.127198423404255" "-0.994529398085106" "0.0124130965551064" "-0.00074591623212766" "-0.992527404255319" "-0.0765465041914894" "0.0810588216170213" "-0.980242494680851" "-0.0395992140851064" "-0.0524732752340426" "-0.986690403617021" "-0.98030536893617" "-0.98030536893617" "-0.988853960638298" "-0.977071437446808" "-0.992579166595745" "-0.968703072553191" "-0.987669785531915" "-0.995573762978723" "0.0557408976489362" "0.292390245638298" "-0.524286255392128" "-0.979287024255319" "-0.988460788085106" "-0.993414564042553" "-0.0305094144893617" "0.120740566368085" "-0.490393458085106" "-0.994025488297872" "-0.980762968085106" "-0.981009115744681" "0.11920123437234" "-0.0212967788297872" "-0.237688170148936" "-0.981503969574468" "-0.438363181297872" "-0.98802123106383" "-0.578955073397872" "-0.977437710851064" "-0.311715765768085" "-0.992277468510638" "-0.463579889468085" "-0.964173331702128" "-0.986382712765957" "-0.995974194255319" "-0.981047828723404" "-0.989433253617021" "-0.994756815957447" "-0.979428279574468" "-0.990132989574468" "-0.993240818510638" "-0.994210471914894" "-0.980636664893617" "-0.982255096170213" "-0.995571631276596" "-0.990663218510638" "-0.987731959148936" "-0.982766799148936" "-0.982766799148936" "-0.990176520212766" "-0.975882090425532" "-0.99342463787234" "-0.96350679" "-0.985958517446809" "-0.994553895744681" "-0.981185823617021" "-0.990378149574468" "-0.991359904042553" "-0.994353086595745" "-0.98230878106383" "-0.978301476808511" "-0.980034546808511" "-0.985729044468085" "-0.977782074042553" "-0.991828481702128"
"12.STANDING" "12" "STANDING" "-0.105526999754098" "-0.981243992459016" "-0.21886535557377" "-0.0395382767304918" "-0.985314210491803" "0.0100480041062295" "-0.00788131384131148" "-0.972440195081967" "-0.0700083750360656" "0.074256819" "-0.883655251803279" "-0.0409520826508197" "-0.0482863736885246" "-0.955415641803279" "-0.935232945245902" "-0.935232945245902" "-0.962678857213115" "-0.852271618032787" "-0.961923171967213" "-0.932775677704918" "-0.947178200163934" "-0.983647207377049" "-0.0493281733262295" "0.0798244568180328" "-0.541400305573771" "-0.95329178" "-0.971122527868852" "-0.975581439016393" "-0.174967084639344" "0.0113820599131148" "-0.468233569721311" "-0.948251856721312" "-0.95260195295082" "-0.884385204098361" "-0.143868272885738" "-0.130538981132787" "-0.0463316761098361" "-0.939741929016393" "-0.282043094426229" "-0.964145595245902" "-0.451112966754098" "-0.850033171967213" "-0.171636038901639" "-0.962909739016393" "-0.374160858639344" "-0.923140254098361" "-0.920684800114754" "-0.984312951803279" "-0.970482614590164" "-0.939534099016393" "-0.985944493606557" "-0.953203115409836" "-0.975556976885246" "-0.974255826393443" "-0.941469207540984" "-0.950364757540984" "-0.887100640655738" "-0.971195487377049" "-0.973689389672131" "-0.956881728196721" "-0.940875575081967" "-0.940875575081967" "-0.967248019180328" "-0.841344246229508" "-0.96672764147541" "-0.922852028360656" "-0.914189183770492" "-0.979413740327869" "-0.95666634442623" "-0.978792832786885" "-0.96883578147541" "-0.938529853770492" "-0.954335764426229" "-0.891061623934426" "-0.939842503606557" "-0.957746820491803" "-0.866714512622951" "-0.958764413442623"
"13.STANDING" "13" "STANDING" "-0.112124137754386" "-0.991020759298246" "-0.239943146315789" "-0.0524856614035088" "-0.992232401754386" "0.00762035230350877" "-0.000704979340543859" "-0.987636104210526" "-0.0753205243684211" "0.085471246877193" "-0.955577395789474" "-0.0412872577807018" "-0.053926078122807" "-0.978465124561404" "-0.968519673859649" "-0.968519673859649" "-0.981865616666667" "-0.944980198421053" "-0.976197659649123" "-0.959427618245614" "-0.97756730122807" "-0.991817705263158" "-0.0303584248157895" "0.087427326231579" "-0.411396104526316" "-0.977752775438597" "-0.98460855877193" "-0.988185112807018" "-0.047896000245614" "0.106886230594386" "-0.440792103333333" "-0.97291308" "-0.974394378070175" "-0.955818411578947" "-0.170676014929825" "-0.0652523063612105" "0.00775924062508772" "-0.970445378947368" "-0.345203499526316" "-0.980621262631579" "-0.530272093035088" "-0.946857485438596" "-0.258675198578947" "-0.976467330175439" "-0.437022819491228" "-0.949422439473684" "-0.967538031754386" "-0.992575981403509" "-0.974681225789474" "-0.976827157368421" "-0.992294484210526" "-0.977704172105263" "-0.986926242631579" "-0.989525103333333" "-0.971721755964912" "-0.973436596140351" "-0.958676808947368" "-0.980982661403509" "-0.985177042982456" "-0.980616104736842" "-0.972777074912281" "-0.972777074912281" "-0.984953314912281" "-0.943467907192982" "-0.980518829298246" "-0.947179813157895" "-0.964048080877193" "-0.990355191754386" "-0.979412252631579" "-0.987871530526316" "-0.985119693859649" "-0.97142515122807" "-0.97553326754386" "-0.954766584210526" "-0.968961605789474" "-0.978329955614035" "-0.946797362280702" "-0.973994625438596"
"14.STANDING" "14" "STANDING" "-0.103817701790667" "-0.973268905" "-0.226692231166667" "-0.338174888666667" "-0.972005366333333" "0.00579566182983333" "-0.00720777760485" "-0.978248526" "-0.05581088271" "0.07904758875" "-0.9610917615" "-0.04500967927" "-0.0509036177765" "-0.969948875166667" "-0.936735577166667" "-0.936735577166667" "-0.970437182833333" "-0.931426203833333" "-0.966834217" "-0.942178248333333" "-0.9424220265" "-0.973605553666667" "-0.138431166621667" "0.00253022625" "-0.2792745231" "-0.967249904833333" "-0.966718434333333" "-0.980396601666667" "-0.212196767033333" "-0.0690826053566667" "-0.470121579883333" "-0.9508361945" "-0.950999877833333" "-0.962741032833333" "-0.2780036534" "-0.198897454968333" "-0.188659744485" "-0.939799869833333" "-0.263181809366667" "-0.969677515666667" "-0.355297248933333" "-0.934815560833333" "-0.214557067065" "-0.966019259166667" "-0.254416944248333" "-0.928525725333333" "-0.9222763115" "-0.9759092045" "-0.965781048333333" "-0.940757718" "-0.972563408" "-0.966362425833333" "-0.970766734" "-0.978864041833333" "-0.9462806205" "-0.946589134666667" "-0.963964407333333" "-0.9706929555" "-0.974687865833333" "-0.972575221333333" "-0.941912492666667" "-0.941912492666667" "-0.972112534166667" "-0.926320686166667" "-0.9703228635" "-0.926055903" "-0.917781858666667" "-0.971009270333333" "-0.967830182166667" "-0.973594305166667" "-0.9753197735" "-0.944306864" "-0.950162705166667" "-0.955381064333333" "-0.941895934833333" "-0.967985261666667" "-0.932914377333333" "-0.964877582"
"15.STANDING" "15" "STANDING" "-0.105910832679245" "-0.988949247358491" "-0.164713175490566" "0.0645975994528302" "-0.988432084716981" "0.00617255520183019" "-0.00658737093471698" "-0.985459068490566" "-0.0659637517169811" "0.0761946738773585" "-0.947790802075472" "-0.0438507492018868" "-0.052278397190566" "-0.971514312075472" "-0.948600432641509" "-0.948600432641509" "-0.979994800566038" "-0.931286778679245" "-0.98143282754717" "-0.943348788679245" "-0.965473514528302" "-0.990060962641509" "-0.0344990030962264" "0.0993963491132075" "-0.514775608660377" "-0.967884709433962" "-0.982632302830189" "-0.986934133584906" "-0.173615099864151" "0.0650475083622642" "-0.463157712641509" "-0.975133868867925" "-0.96826485509434" "-0.948275234150943" "-0.130161072926415" "-0.0512384435037736" "-0.218664159032075" "-0.950204045849057" "-0.315949879075472" "-0.980184086603774" "-0.511094916377358" "-0.928838303773585" "-0.164836767950943" "-0.980329709433962" "-0.352129785896226" "-0.931900148301887" "-0.951670257924528" "-0.99082311" "-0.965687978301887" "-0.958810153207547" "-0.988705147169811" "-0.967720399622641" "-0.985301940754717" "-0.98645219245283" "-0.971332584339623" "-0.968167046415094" "-0.950830458867924" "-0.988107413962264" "-0.981293117924528" "-0.973303143207547" "-0.95466654754717" "-0.95466654754717" "-0.981860216981132" "-0.923790776603774" "-0.98287439490566" "-0.930286443396226" "-0.947905911320755" "-0.987683197924528" "-0.969934103584906" "-0.986654459433962" "-0.982989231320755" "-0.969442882075472" "-0.971282183584906" "-0.947319731698113" "-0.952559511132075" "-0.977782136981132" "-0.937898897358491" "-0.980142132264151"
"16.STANDING" "16" "STANDING" "-0.103657729076923" "-0.989076811794872" "-0.0578867045" "-0.166737468166667" "-0.985359689871795" "0.0120767950358846" "-0.00476310557910256" "-0.991026497435897" "-0.068667733" "0.0867342708846154" "-0.973400107564103" "-0.0424982241410256" "-0.0544335294410256" "-0.987102322692308" "-0.95729449448718" "-0.95729449448718" "-0.986761550641026" "-0.964105768461539" "-0.990809427435897" "-0.96931401525641" "-0.969999504230769" "-0.989100620641026" "0.0673569419466667" "0.0525158714" "-0.395473003137564" "-0.982425403974359" "-0.986091891538462" "-0.991847149615385" "-0.0110757034462821" "-0.00527777880897436" "-0.472576388871795" "-0.983594244615385" "-0.98363927" "-0.973926885" "-0.180188922417949" "0.00791532346153846" "-0.201705649882051" "-0.957173571923077" "-0.305235014397436" "-0.985912716923077" "-0.481277359641026" "-0.963574736025641" "-0.211783487991026" "-0.990672800769231" "-0.40289560924359" "-0.960298267692308" "-0.953468961666667" "-0.99008527448718" "-0.980552435769231" "-0.959562830769231" "-0.985378018205128" "-0.98262195474359" "-0.988073825641026" "-0.991789665384615" "-0.980110277307692" "-0.982357006410256" "-0.975739456666667" "-0.992589441153846" "-0.992698522948718" "-0.988743766025641" "-0.960122882820513" "-0.960122882820513" "-0.988113373846154" "-0.961277064615385" "-0.992066275897436" "-0.958174310128205" "-0.948540267051282" "-0.989348681025641" "-0.984236462179487" "-0.98865796025641" "-0.989466124102564" "-0.978402418717949" "-0.983527402051282" "-0.972808887435897" "-0.963231533076923" "-0.984653596794872" "-0.968618732179487" "-0.99019241"
"17.STANDING" "17" "STANDING" "-0.111432145565" "-0.991163919871795" "-0.257486817948718" "-0.202687757012821" "-0.985751365769231" "0.00657853452564103" "-0.00403599594166667" "-0.992094005512821" "-0.0770632126371795" "0.0880561869358974" "-0.981373082948718" "-0.0404518753974359" "-0.0546331330897436" "-0.989257196282051" "-0.975377309871795" "-0.975377309871795" "-0.990363248205128" "-0.977680837435897" "-0.992372117307692" "-0.97417056948718" "-0.980231575769231" "-0.991318528333333" "0.0455207736730769" "0.107584733661538" "-0.320520262487179" "-0.986278342435897" "-0.989563633076923" "-0.992775377692308" "0.0739987319439744" "0.0847226210125641" "-0.519310693435897" "-0.987334041282051" "-0.985954978205128" "-0.981791318076923" "-0.162736719461538" "0.0601796814102564" "-0.0432529320269231" "-0.975504840641026" "-0.310013417538462" "-0.989472086666667" "-0.594078766884615" "-0.977263418717949" "-0.128672197230769" "-0.992177303589744" "-0.529253276051282" "-0.968176663717949" "-0.970462679230769" "-0.992110255769231" "-0.975810476025641" "-0.969171762179487" "-0.98607370474359" "-0.98666125974359" "-0.991217027307692" "-0.992960926538462" "-0.985121164615385" "-0.985538363333333" "-0.982621753333333" "-0.993699908589744" "-0.992327099487179" "-0.99021187" "-0.977142107435897" "-0.977142107435897" "-0.991496401794872" "-0.975777304871795" "-0.993059136538462" "-0.966427323846154" "-0.966999000897436" "-0.991342755769231" "-0.988200349487179" "-0.991450377692308" "-0.990640162948718" "-0.983946584871795" "-0.986725274871795" "-0.980926267820513" "-0.976824260641026" "-0.988159942820513" "-0.979232014358974" "-0.992279064615385"
